Company Name,long,lat,Supermarket_within_5_miles,Location Employee Size Actual,Location Sales Volume Actual,Status,Year
Super Sale Inc,-74.0183987,40.785621899999995,59,2,461000.0,Closed,2020
Carnita Mini Market,-74.44603659999999,40.6031061,16,2,481000.0,Closed,2020
Gonzalez LLC,-74.15725529999999,40.7535573,20,3,692000.0,Closed,2020
Gourmet Store,-74.11881159999999,40.9809193,14,2,505000.0,Closed,2020
Just Groceries,-74.0803714,40.703433399999994,21,2,109000.0,Closed,2020
Sunny's Cafe,-74.06373359999999,40.7304905,39,3,692000.0,Closed,2020
31 Food & Fuel LLC,-74.8515127,40.5119584,4,4,4040000.0,Open,2020
El Pueblo Grocery,-74.27934259999999,40.51729,12,2,458000.0,Open,2020
All American Dell,-74.2137714,39.9412366,6,5,1293000.0,Closed,2020
Convenience Store,-74.54825500000001,39.812939,0,2,473000.0,Closed,2020
Pier House,-74.9015772,38.9349932,5,12,665000.0,Open,2020
Carolina Park Avenue Grocery,-74.163445,40.915079999999996,20,2,416000.0,Open,2020
B-R Convenience Store,-74.17346490000001,40.7520713,17,4,384000.0,Open,2020
Century Food Market Inc,-74.04268309999999,40.8935277,23,2,505000.0,Closed,2020
Green Tomato,-74.03477159999998,40.766312400000004,55,1,55000.0,Closed,2020
Idalis Food Market,-74.19482990000002,40.739244,15,2,486000.0,Closed,2020
Main Street Dollar,-75.19312740000001,40.6862843,5,1,235000.0,Open,2020
Maple Shade US Gas,-74.9939099,39.942262799999995,29,2,1923000.0,Open,2020
Pinos Market Grill,-74.12776120000001,40.8609426,29,2,416000.0,Closed,2020
R S Food Inc,-74.30151059999999,40.5559486,16,0,0.0,Closed,2020
Carousel Cards Gifts & Candy,-74.23228490000001,40.7934026,11,2,271000.0,Open,2020
Centro Americano Grocery,-74.41102070000001,40.90686029999999,5,3,793000.0,Open,2020
Enj Corners,-74.24979959999999,40.637531,28,1,241000.0,Open,2020
Express Mart,-74.68914000000001,40.566309999999994,8,2,459000.0,Open,2020
Angels Wings Inc,-74.758189,40.205739799999996,8,30,7034000.0,Closed,2020
Blvd Liquor,-74.15890259999999,40.9271854,19,3,1013000.0,Open,2020
Brothers Store,-74.20492519999999,40.6651893,25,2,481000.0,Closed,2020
J & M Gourmet Foods,-74.4792369,40.8805342,13,3,793000.0,Closed,2020
Los Compadres Grocery Store,-75.117652,39.9516023,28,4,886000.0,Closed,2020
Nicholas Markets,-74.20446190000001,40.8891731,19,7,1453000.0,Closed,2020
Wawa Food Market,-74.8511116,40.506512,4,19,4268000.0,Open,2020
Wawa Food Market,-74.27858979999999,39.9964665,3,25,6463000.0,Closed,2020
Castillo Brothers Grocery,-74.1683328,40.9057689,24,2,416000.0,Closed,2020
Maria Grocery,-74.1621573,40.897715600000005,24,1,208000.0,Closed,2020
Palisades Convenience Store,-74.02513359999999,40.87742670000001,27,1,253000.0,Closed,2020
Philopater LLC,-74.03609420000001,40.772443,55,2,461000.0,Closed,2020
Risk Management Consulting,-73.9815796,40.8873124,22,4,1010000.0,Closed,2020
Turro Foods,-75.04493790000001,39.9271186,25,4,886000.0,Open,2020
A & S Grocery,-74.1869858,40.648270000000004,24,2,481000.0,Open,2020
Abrantes Food Market,-73.7115365,40.9810628,16,2,461000.0,Open,2020
Corrados Famiy Affair,-74.1450074,40.7879321,23,2,505000.0,Open,2020
Freedom Convenience-Smoke Shop,-74.06213709999999,40.7307104,39,2,461000.0,Open,2020
Golden Liquors,-74.0103882,40.7972739,55,3,1000000.0,Open,2020
D M G Foods Inc,-74.301692,40.1391106,6,3,776000.0,Closed,2020
Mexico Lindo,-74.1322311,40.862939700000005,29,1,55000.0,Closed,2020
One Stop Srv Cnt LLC,-74.166911,40.72573,19,2,486000.0,Closed,2020
Rita's Grocery,-74.1697573,40.9220134,20,1,208000.0,Closed,2020
Super Stop Supermarket,-74.2051842,40.0847403,10,2,518000.0,Closed,2020
Tony Grocery Fish Market,-74.0034818,40.7963372,55,2,461000.0,Closed,2020
Abreu Food Market,-74.2721032,40.502163,12,3,687000.0,Open,2020
African Food Market,-74.2143526,40.7294946,15,2,486000.0,Open,2020
All In One Stop,-74.01631,40.789280100000006,59,2,461000.0,Open,2020
All Spirit,-74.222902,40.737977799999996,26,2,486000.0,Open,2020
Arfa Enterprises Inc,-75.03003790000001,39.9942023,33,7,1654000.0,Open,2020
B & C Grocery,-74.2201222,40.745203000000004,22,2,486000.0,Open,2020
Baez Meat Market Grocery Inc,-74.266515,40.519784,12,2,458000.0,Open,2020
Biedronka,-74.114407,40.875055200000006,30,2,505000.0,Open,2020
Borinquen Plaza Supermarket,-74.1676012,40.7672191,17,2,486000.0,Open,2020
Brazilian Market LLC,-73.98858129999999,40.284332299999996,7,3,687000.0,Open,2020
Brian Mini Market,-74.2090298,40.7814174,18,2,486000.0,Open,2020
Convenience Retail Store,-74.167796,40.7241523,19,2,486000.0,Open,2020
Country Farm,-74.8469347,39.9815609,7,2,473000.0,Open,2020
D & S Grocery,-74.1865186,40.769398200000005,17,2,486000.0,Open,2020
Denisse Grocery,-74.13115379999999,40.8635107,29,2,416000.0,Open,2020
Dreamers Supermarket,-74.1743364,40.7512466,17,2,486000.0,Open,2020
E T Deli & Grocery,-74.17916590000002,40.7295821,17,1,243000.0,Open,2020
Family Grocery,-74.24294520000001,40.7207149,26,3,728000.0,Open,2020
Family Supermarkets,-74.2309322,40.7277333,26,2,486000.0,Open,2020
Fasul Market,-74.2311158,40.7501072,22,5,688000.0,Open,2020
Fermim Grocery,-74.1618009,40.921383299999995,20,1,208000.0,Open,2020
Food Market Hispano American,-74.1897061,40.7703273,25,3,728000.0,Open,2020
Fox Supermarket,-74.1894768,40.7322919,15,2,486000.0,Open,2020
Fuel Stop Inc,-74.0437668,40.761214700000004,55,2,3029000.0,Open,2020
Generation Next LT,-74.1521636,40.9256982,19,2,416000.0,Open,2020
Glenny's Grocery Inc,-74.225063,40.7530682,15,2,486000.0,Open,2020
Hailey's Mini Market,-74.2288932,40.7520963,15,3,728000.0,Open,2020
J & C II Inc,-74.211203,40.7335726,15,3,728000.0,Open,2020
J & J Grocery & Deli,-74.1270928,40.876898700000005,29,2,416000.0,Open,2020
J C Grocery,-74.0405033,40.754779799999994,55,1,231000.0,Open,2020
Jhan's Grocery & Deli,-74.5337177,40.2639138,4,3,704000.0,Open,2020
K Kim Farm Inc,-74.28593690000001,40.351387200000005,8,3,335000.0,Open,2020
Kanudo Inc,-74.2289147,40.853518799999996,18,2,486000.0,Open,2020
LA Esperanza Grocery Store,-74.03752800000001,40.756752,55,2,461000.0,Open,2020
LA Placita Mexicana,-74.45250990000001,40.4903628,20,2,458000.0,Open,2020
Lester M Entin Assoc,-74.50116120000001,40.422209,11,2,458000.0,Open,2020
M & B Supermarket M & B Sup,-74.15934240000001,40.91948729999999,20,2,416000.0,Open,2020
A D I Food Mart,-74.15524029999999,40.9522349,18,2,416000.0,Closed,2020
Dino's On Main Market & Bistro,-74.0128671,40.216840600000005,9,3,687000.0,Closed,2020
El Sitio Grocery,-74.0536346,40.73424179999999,39,3,692000.0,Closed,2020
Giovani Grocery LLC,-74.1947317,40.6560354,24,2,481000.0,Closed,2020
J & G Groceries,-74.4274417,40.61647120000001,17,2,481000.0,Closed,2020
Millstone Mini Market & Deli,-74.4359753,40.261439200000005,0,2,458000.0,Open,2020
Mr Dipper,-74.1200848,40.885226200000005,30,2,505000.0,Closed,2020
Peralta Food Market Corp,-74.2074542,40.70853029999999,24,2,486000.0,Closed,2020
Quick Shop,-74.2960772,40.4611331,9,2,458000.0,Closed,2020
Red Sea King Inc,-74.1259458,40.6551911,18,2,461000.0,Closed,2020
South Berwick Grocery,-75.1198871,39.9230547,29,2,713000.0,Closed,2020
T & J Minimarket Inc,-74.1832394,40.9189514,17,2,416000.0,Closed,2020
99 Cents Dynasty,-74.019814,40.784968,59,2,327000.0,Open,2020
Acer Restoration LLC,-74.1196374,40.872400899999995,29,2,416000.0,Open,2020
AMOR Mini Market,-74.1342955,40.859375899999996,29,2,416000.0,Open,2020
Bon Appetit,-74.6516859,40.363970200000004,7,3,687000.0,Open,2020
Cibao Grocery Market,-74.1246612,40.872356599999996,29,2,416000.0,Open,2020
D & R Minimart,-74.2377176,40.73461210000001,22,2,486000.0,Open,2020
D & R Sons Inc,-74.22905229999999,40.7530461,15,2,486000.0,Open,2020
E & R Grocery Store,-74.2202712,40.703421899999995,27,2,481000.0,Open,2020
Eddy's Supermarket,-74.2135991,40.723341,20,2,486000.0,Open,2020
El Colmadon Grocery & Deli,-74.138836,40.868415999999996,29,2,416000.0,Open,2020
El Mojadito Mini Market,-74.3808772,40.4509104,12,2,458000.0,Open,2020
Empire Grocery & Deli,-74.15633299999999,40.933406,19,2,416000.0,Open,2020
F & L Grocery,-74.1224239,40.8722616,29,2,416000.0,Open,2020
G & J Food Market,-74.2034875,40.758883399999995,18,2,486000.0,Open,2020
Gaby Grocery,-74.1711308,40.9251081,18,2,416000.0,Open,2020
Garcia Grocery,-74.1833377,40.7270901,17,2,486000.0,Open,2020
Garfield Mini Mart,-74.10707729999999,40.8660948,30,2,505000.0,Open,2020
Governors Deli & Grocery,-74.16382409999999,40.9221676,20,4,831000.0,Open,2020
Indian Grocery Outlet Inc,-74.39631609999999,40.5363782,22,2,458000.0,Open,2020
Janrock Mini Mart,-74.1721054,40.919382500000005,20,2,416000.0,Open,2020
Julio's Grocery,-74.1557645,40.9147491,20,2,416000.0,Open,2020
Kenny's Corner,-74.44717840000001,40.4971832,20,2,458000.0,Open,2020
LA Guajira Grocery,-74.039034,40.7553054,55,2,461000.0,Open,2020
LA Unica Grocery Store LLC,-74.8190244,38.9858625,7,2,817000.0,Open,2020
Lili's Grocery,-74.1497094,40.9242561,21,2,416000.0,Open,2020
LNE Discounted Groceries,-74.1552322,40.9345401,19,2,416000.0,Open,2020
Lucky 3 LLC,-74.2455815,40.8868968,19,2,416000.0,Open,2020
Lyons Grocery,-74.16155570000001,40.928836499999996,19,2,416000.0,Open,2020
A D O M B B Y Food,-74.1912988,40.714509,22,3,728000.0,Closed,2020
Este Grocery,-74.1223214,40.8663627,29,2,416000.0,Open,2020
Eujenia's Grocery,-74.0360483,40.7625184,55,2,461000.0,Closed,2020
G L F Enterprises,-74.0722832,41.045766,13,2,505000.0,Closed,2020
Guru Govino Grocery,-74.029838,40.768803999999996,55,2,461000.0,Closed,2020
Luisanna Mini Market,-74.095893,40.690013,21,3,692000.0,Closed,2020
New York,-75.1025595,39.9322679,31,2,443000.0,Open,2020
Nira's Quick Shop,-74.1340662,40.9342985,20,1,253000.0,Open,2020
Quik Mart,-83.1439616,42.4909998,8,2,529000.0,Closed,2020
Vizcaya Grocery LLC,-74.2079054,40.725805,20,2,486000.0,Closed,2020
Convenience America,-74.4659118,41.0563479,1,2,416000.0,Open,2020
5 Brothers Supermarket,-74.0464281,40.7550352,49,4,922000.0,Open,2020
5th Street Deli Grocery,-74.19214090000001,40.657432799999995,24,2,481000.0,Closed,2020
Almonte Food Market,-75.0830385,39.9488451,29,2,443000.0,Open,2020
B & E Deli & Grocery,-74.18445140000001,40.9220444,18,1,55000.0,Closed,2020
Bras LA USA Transfer,-73.985398,40.30505,7,2,217000.0,Closed,2020
Dave's Sweet Shop,-74.3176405,40.704593200000005,22,2,481000.0,Open,2020
Eco Food Store,-74.03262,40.7609323,55,1,231000.0,Closed,2020
El Nuevo Ranchero,-75.03419050000001,39.4796604,8,4,190000.0,Open,2020
Jocelyn Grocery,-74.1171369,40.8660569,29,3,623000.0,Closed,2020
LA Malinche,-74.27691659999999,40.260169700000006,10,2,458000.0,Closed,2020
Mejia Grocery,-74.12417629999999,40.864086900000004,29,2,110000.0,Open,2020
Neha Megha LLC,-75.2106431,39.4249955,2,3,4203000.0,Closed,2020
Prospect Park Grocery & Deli,-74.1742038,40.9348178,17,2,416000.0,Open,2020
PVA Corp,-74.01870749999999,40.7860062,59,2,461000.0,Closed,2020
R J Grocery,-74.2146997,40.7234562,20,3,728000.0,Closed,2020
Clarke's Sunset Market,-74.7674003,39.0464128,2,5,2041000.0,Open,2020
Elmwood Mart,-74.1268175,40.902977299999996,25,2,2596000.0,Open,2020
Americas Food Market,-74.17571740000001,40.9151623,18,4,831000.0,Closed,2020
Bankoiva Bankoiva,-74.16068409999998,40.9264042,19,2,416000.0,Closed,2020
Best Food Mart,-74.154526,40.8963964,24,4,219000.0,Open,2020
Brennan Fuel,-74.3697324,39.5820933,2,3,2834000.0,Closed,2020
King Fung Food Market,-74.0347157,40.929303000000004,21,15,3786000.0,Closed,2020
Little Mina De Oro Inc,-74.0789439,40.709847499999995,17,2,486000.0,Closed,2020
Montes Food Market Corp,-74.196889,40.736090600000004,15,7,1699000.0,Closed,2020
Trustees Of Princeton Univ,-74.66069279999999,40.344643,7,3,704000.0,Closed,2020
Circle A Convenience Store,-74.2908976,41.0026559,9,1,208000.0,Open,2020
Elizabeth Grocery,-75.1019372,39.9278336,29,2,443000.0,Open,2020
Family Grocery Store LLC,-74.2290752,40.7868555,11,2,486000.0,Open,2020
Jalaram Krupa LLC,-74.30014150000001,39.6433851,5,2,518000.0,Open,2020
B & H Food Store,-74.1620258,40.78904779999999,26,1,243000.0,Closed,2020
Cibao Groceries,-74.4575698,40.490947799999994,20,2,458000.0,Open,2020
El Gran Poderde Dios Deli-Groc,-74.1170078,40.8683958,29,2,416000.0,Open,2020
Eliany Grocery Store LLC,-74.186725,40.7200834,22,2,486000.0,Open,2020
G L Food Mart,-74.118261,40.920737,25,2,505000.0,Closed,2020
Harry's Grocery Deli,-74.0442872,40.8949337,23,2,505000.0,Closed,2020
International Food Market,-74.43092270000001,40.498637200000005,19,2,458000.0,Closed,2020
Junior Grocery,-74.0318349,40.7683323,55,2,461000.0,Closed,2020
Kratu LLC,-74.113295,40.888273299999994,30,2,505000.0,Closed,2020
LA Plaza Inc,-74.22280529999999,40.7378755,26,2,486000.0,Closed,2020
M J Minimarket,-74.15633299999999,40.933406,19,4,831000.0,Closed,2020
One Stop Mini Mart,-74.75664609999998,40.2496703,6,1,235000.0,Closed,2020
R B Foods,-74.4252581,40.50021470000001,19,2,458000.0,Closed,2020
Ubany Supermarket,-74.006534,40.788072,59,2,461000.0,Open,2020
Ungers Food,-74.1132521,40.901270600000004,25,18,16747000.0,Closed,2020
Varsha Convenience,-74.2195604,40.6552718,28,2,481000.0,Open,2020
Boro & Family Grocery & Deli,-74.2168758,40.733324100000004,26,2,486000.0,Open,2020
Convenience & Lottery,-74.8578845,40.0779649,5,2,473000.0,Open,2020
Eagle International,-74.0570006,40.861985700000005,31,2,505000.0,Open,2020
Eba Markets LLC,-74.258052,40.810120500000004,11,5,1214000.0,Open,2020
Kingston Food Ctr & Deli,-74.1412228,40.908623600000006,23,2,416000.0,Open,2020
Lyons Shell,-74.2308635,40.7205552,26,12,14524000.0,Open,2020
Rezzo Grocery & Deli,-74.1155311,40.6667981,18,2,461000.0,Closed,2020
24 7 Convenience Store,-74.0867614,40.8480945,34,2,505000.0,Open,2020
24 Hour Convenience Store,-74.4418572,39.3547877,3,1,265000.0,Open,2020
99 Cent El Giante,-74.1535437,40.9182837,21,2,416000.0,Open,2020
A & M Convenience Store,-74.4308082,40.579868700000006,24,1,229000.0,Open,2020
A M Quick Stop,-74.43905229999999,40.5776695,24,2,458000.0,Open,2020
Aladdin News Shop,-74.2146997,40.6624847,25,2,69000.0,Open,2020
Amarilis Grocery,-75.1043321,39.929030700000006,29,2,443000.0,Open,2020
Andrew Michael Corp,-74.2751059,40.128710299999995,6,8,7557000.0,Open,2020
Ascona Supermarket 2,-74.2029142,40.6925486,22,2,486000.0,Open,2020
Baker's Treat,-74.6455785,40.502739899999995,3,4,237000.0,Open,2020
Best Stop,-74.024963,40.889732,23,2,505000.0,Open,2020
Biser Shop Express LLC,-74.1122735,40.874774,30,1,253000.0,Open,2020
D Z Food Mart,-74.0614983,40.739729700000005,39,2,461000.0,Open,2020
E & K Groceries,-75.1139179,39.936982799999996,31,2,443000.0,Open,2020
Express Mart,-74.20046070000001,39.96667070000001,8,2,518000.0,Open,2020
Garden Grocery Store,-75.0926342,39.9443446,29,2,443000.0,Open,2020
Grocery Grocery,-74.16527109999998,40.91164570000001,20,2,416000.0,Open,2020
Hato Mayor Deli Grocery,-74.0458438,40.744604200000005,49,2,461000.0,Open,2020
Honest Convenience Store,-74.14184209999999,39.9514447,8,2,518000.0,Open,2020
Jojo's Jojo's,-74.2180472,40.6594708,28,2,481000.0,Open,2020
Kirsh Mart,-73.98509200000001,40.3221852,7,2,458000.0,Open,2020
KWIK Shop,-74.24344959999999,40.4054585,12,3,687000.0,Open,2020
Linden Gas,-74.2677252,40.633486700000006,28,2,481000.0,Open,2020
Lucky 7 Deli Market,-74.27858979999999,39.9964665,3,8,2069000.0,Open,2020
Lucky Mart,-74.10584990000001,40.8660471,30,2,505000.0,Open,2020
3 J's Specialty LLC,-74.6401576,40.5665413,9,5,308000.0,Closed,2020
Chlo Grocery Store,-74.1618009,40.921383299999995,20,4,831000.0,Closed,2020
Dre Deli & Grocery,-74.20940999999999,40.74385,15,4,238000.0,Closed,2020
Fairlawn No 1 Foodmarket,-74.133525,40.9344237,20,2,505000.0,Closed,2020
Food City,-73.95756540000001,40.8696881,28,10,2524000.0,Closed,2020
Jo'h Metro,-74.07058520000001,40.9067363,24,20,5047000.0,Closed,2020
Country Farm Grocery Store,-74.1080753,40.038855100000006,6,2,518000.0,Open,2020
Delight Big Bazar,-74.5062481,40.408403,8,2,458000.0,Open,2020
Ravi Food & News,-74.2210737,40.6718075,25,1,241000.0,Closed,2020
ADPP Enterprises Inc,-74.0661795,40.81826029999999,29,5,1262000.0,Open,2020
Angel's Market,-74.80524969999999,39.635085700000005,2,2,529000.0,Open,2020
Benefit Nutrition,-74.1218438,40.9798369,14,2,505000.0,Open,2020
Caresoft Inc,-74.4058444,40.5330373,22,2,458000.0,Open,2020
Collings Convenience Store,-74.5037158,39.4917287,4,2,529000.0,Open,2020
Costa Deoro Grocery,-74.2231566,40.6696431,25,1,241000.0,Open,2020
Dressler's Auto Repair,-74.096852,40.414456,8,3,530000.0,Open,2020
El Mercadito,-75.0345556,39.487300899999994,8,3,716000.0,Open,2020
Isaiah Sib Corp,-74.0890558,40.7240564,32,2,461000.0,Open,2020
Kings Super Market,-74.04097420000001,41.0008528,14,2,505000.0,Open,2020
L J Mini Market LLC,-74.1601222,40.726787,19,1,243000.0,Open,2020
Lucero Star LLC,-74.09722559999999,40.6977768,21,3,163000.0,Open,2020
Chans Wok,-74.0868303,40.877217,25,5,1262000.0,Open,2020
Lupe's General Store,-74.5737662,40.723709299999996,3,3,575000.0,Closed,2020
Real Kosher,-74.1409934,40.7286217,19,30,7279000.0,Open,2020
Salex Foods Corp,-74.20513829999999,40.864824299999995,19,3,623000.0,Closed,2020
Buckalew's Restaurant & Tavern,-74.23952940000001,39.563801899999994,1,6,317000.0,Open,2020
Cameron's Scottish Foods,-74.1430578,40.0388503,6,2,518000.0,Open,2020
Country Farm,-74.0100439,40.224328799999995,9,2,458000.0,Open,2020
Elmandado Market,-74.9387168,39.524465299999996,2,2,529000.0,Open,2020
Kolos European Food Market,-74.2161212,40.1071382,10,2,518000.0,Open,2020
City Grocery & News Inc,-74.0553123,40.7490055,49,1,231000.0,Closed,2020
Country Farm,-74.5668785,40.8258711,9,2,529000.0,Open,2020
Kenny's Convenience Store LLC,-74.0263748,40.9199686,20,2,505000.0,Closed,2020
Margarita Deli Grocery,-74.0825004,40.7197732,32,2,461000.0,Open,2020
Medallion Gourmet Foods,-73.99672690000001,40.938781299999995,15,2,505000.0,Closed,2020
Two Lucky Convenience Store,-74.2239052,40.6990489,27,2,481000.0,Open,2020
Wakiwaynes Wild & Wonderful,-74.11675749999999,40.0163513,8,3,776000.0,Closed,2020
Alamane Muslim Merchants,-74.175511,40.735338399999996,17,1,243000.0,Open,2020
Chefsk's Polish Foods,-74.10520759999999,40.859174100000004,29,2,505000.0,Open,2020
Convenience Store,-74.2375349,40.6333244,28,4,961000.0,Open,2020
Despensa Estrella Market,-74.0386187,40.7585978,55,2,461000.0,Open,2020
Fresh Market At Arctic Foods,-74.96987370000001,40.7601386,1,49,11470000.0,Open,2020
Gisselle Grocery 2,-74.0774459,40.7083962,21,1,231000.0,Open,2020
Joe's Market,-74.2265303,40.7712308,16,4,659000.0,Open,2020
Korean Foods & Warehouse,-74.02370040000001,40.8483149,29,2,239000.0,Open,2020
Bayonne Family Grocery,-74.12834659999999,40.6564136,18,1,231000.0,Closed,2020
Bull Boi Meat Supermarket,-73.9852297,40.31419520000001,7,3,687000.0,Closed,2020
Ey Global Svc LTD,-74.3783968,40.7291326,17,3,721000.0,Closed,2020
Hillside Variety & Grocery,-74.2242491,40.7053595,27,2,481000.0,Closed,2020
Los Primos Grocery,-74.1317838,40.864948299999995,29,1,208000.0,Open,2020
Malvri Grocery Store,-74.116357,40.8637119,29,2,416000.0,Closed,2020
Nj Mini Market,-74.24861899999999,40.7159117,26,2,486000.0,Closed,2020
Palisades Mini Mart,-74.10975,40.8727618,30,2,505000.0,Open,2020
Ray's Auto Repair,-74.1423194,40.9140291,23,1,121000.0,Open,2020
State Maps,-74.26186899999999,39.775031299999995,6,5,4807000.0,Closed,2020
Buca's Munchie Spot,-74.1571507,40.9068088,18,1,208000.0,Open,2020
County Farm,-74.4076997,40.9006777,5,2,529000.0,Open,2020
Crossroads Food Store,-74.1987225,40.7951903,25,4,238000.0,Open,2020
Deli & Mini-Mart,-75.12984190000002,39.86654620000001,23,1,159000.0,Open,2020
Downtown Food Market,-75.1196231,39.9307605,31,3,665000.0,Open,2020
First Food Stop,-74.64873490000001,40.4992448,3,2,459000.0,Open,2020
Garden Supermarkets,-74.12820009999999,40.86133770000001,29,5,1038000.0,Open,2020
L M Dollar Plus Grocery,-74.20120190000002,40.676542,25,2,481000.0,Open,2020
LA Joya Mini Market,-74.1258541,40.8479739,29,2,416000.0,Open,2020
Las Americas Grocery,-74.01143259999999,40.786322600000005,59,2,461000.0,Open,2020
Latino Mini Market,-74.53800340000001,40.5616139,8,2,459000.0,Open,2020
Lifeforce Healthfoods,-74.2459968,40.724157399999996,26,1,100000.0,Open,2020
Lil Express Grocery LLC,-74.13218520000001,40.8613531,29,2,416000.0,Open,2020
Los Amigos Fine Fare Sprmrkt,-74.42591469999999,40.6197765,17,20,4583000.0,Open,2020
Creemee Freeze,-74.42629659999999,40.261830700000004,0,10,2290000.0,Closed,2020
Speed Gas,-74.9850537,39.6988157,5,4,3952000.0,Closed,2020
Al-Aqsa Trading Co Inc,-74.1461582,40.882242100000006,29,3,623000.0,Open,2020
B & C Grocery Store,-74.1352671,40.8623471,29,2,416000.0,Open,2020
Gurunanak Food LLC,-74.24235829999999,40.592891200000004,18,2,458000.0,Open,2020
Inserra Super Markets,-74.1195686,40.8119607,23,2,505000.0,Open,2020
Jeffrey Minimarket,-74.1323687,40.8678534,29,2,416000.0,Open,2020
Jennys Grocery,-74.08412709999999,40.7177718,32,1,231000.0,Open,2020
Linka Convenient Store,-74.0022166,40.7972724,55,1,231000.0,Open,2020
Lion Grocery LLC,-74.035653,40.7674278,55,2,461000.0,Open,2020
Baba Food Market,-74.9627512,39.7133455,11,1,222000.0,Open,2020
Bodega LA Chiquita,-74.1836487,40.7228216,22,1,243000.0,Open,2020
Crystal Supermarket,-74.5290603,40.561632,8,2,459000.0,Open,2020
Dutch Hill Convenience Store,-74.1431615,40.8684636,29,1,208000.0,Closed,2020
Emily Grocery,-74.1222296,40.8749043,29,2,416000.0,Closed,2020
Krauser's Food Store,-74.0311827,40.99482020000001,15,3,564000.0,Closed,2020
M V Grocery,-74.23236,40.7432749,22,2,486000.0,Closed,2020
Palisade Convenience Store,-74.1091421,40.872570200000006,30,1,1298000.0,Closed,2020
Santiago Supermarket Inc,-74.2652768,40.513377500000004,12,2,458000.0,Closed,2020
Super Mini Mart,-75.02659200000001,39.483917100000006,8,3,716000.0,Open,2020
36th Street Grocery LLC,-74.02506,40.772962,55,1,231000.0,Open,2020
Country Farms,-74.52231929999999,40.6710902,4,3,793000.0,Open,2020
Deli Delish Grocery,-74.15236999999999,40.9244759,19,2,416000.0,Open,2020
Fermin Grocery Deli,-74.1638377,40.9103758,20,2,416000.0,Open,2020
Fred's Party Shop,-74.17142890000001,40.814791,26,3,407000.0,Open,2020
Huck's Place,-74.23583199999999,39.676731,6,2,518000.0,Open,2020
Bahati Inc,-75.46781290000001,39.7295402,3,1,333000.0,Open,2020
Bob's Newshop & Greeting Cards,-75.126862,39.8704353,23,1,159000.0,Open,2020
Country Farm,-73.44649659999999,40.736582500000004,1,2,458000.0,Open,2020
Eagle Rock & Eisenhower,-74.325662,40.8214947,12,3,3631000.0,Open,2020
Jersey Pride Food Store,-74.39223890000001,40.391695899999995,10,2,458000.0,Open,2020
Kathy Super Market,-74.128148,40.87654620000001,29,2,416000.0,Open,2020
Kennedy's News Agency,-75.110901,39.702338,8,2,89000.0,Open,2020
Krauser's Food Store,-74.18091109999999,40.95437879999999,17,2,416000.0,Open,2020
LA Guadalupana,-75.234264,39.429652000000004,2,1,156000.0,Open,2020
Latino Supermarket,-74.15117729999999,40.9378976,19,1,208000.0,Open,2020
Little Brown Jug,-74.0435069,40.2067311,8,2,458000.0,Open,2020
Azcona,-74.2053218,40.672951700000006,25,2,481000.0,Open,2020
Bayonne Dollar & Grocery,-74.1032002,40.6860656,18,2,327000.0,Open,2020
Bella Vista Grocery,-74.136549,40.8558313,29,2,416000.0,Open,2020
Bergen Avenue Corp,-74.078685,40.715756799999994,32,1,231000.0,Open,2020
Bobby Leon Grocery,-74.1869543,40.7760803,25,1,243000.0,Open,2020
Caisaguano Grocery,-73.8964014,40.9029708,59,2,461000.0,Open,2020
Carrasco's Grocery Store,-75.2355553,39.429017200000004,2,2,478000.0,Open,2020
E Z Mart,-74.9629338,39.4555381,8,3,716000.0,Open,2020
El Pablano Grocery,-74.2096476,39.985094399999994,8,2,518000.0,Open,2020
Garden State Farms,-74.13711009999999,40.951057,20,2,505000.0,Open,2020
Gomez Grocery,-75.08420090000001,39.946501399999995,29,2,443000.0,Open,2020
Grab & Go Jersey City,-74.0629669,40.7442616,39,3,692000.0,Open,2020
Grover Convenience Store,-74.2737765,40.24752,10,2,458000.0,Open,2020
Hackensack Convenience Store,-74.04279759999999,40.8930789,23,2,505000.0,Open,2020
Healthfair Vitamin Ctr,-74.0432771,40.32887410000001,11,15,2379000.0,Open,2020
Joe's Market,-74.2398045,40.7245471,26,6,988000.0,Open,2020
Jordan Convenience Corner,-73.9835309,40.8957714,22,2,505000.0,Open,2020
LA Tiendita Mini Market,-74.46066280000001,40.490738799999995,10,2,459000.0,Open,2020
Liberty Gourmet,-74.033711,40.750918,54,2,461000.0,Open,2020
Limarket,-75.0785209,40.8299317,0,2,469000.0,Open,2020
Liz Supermarket LLC,-74.13959059999999,40.7349889,19,2,486000.0,Open,2020
Doc Popcorn,-74.30151059999999,40.5559486,16,3,687000.0,Closed,2020
T & C Food Market,-75.1235109,39.938612,31,5,1108000.0,Closed,2020
A & G Supermarket Inc,-74.2033752,40.6896184,22,2,486000.0,Open,2020
Al-Amana Meat & Grocery Mart,-74.07181640000002,40.7334679,39,2,461000.0,Open,2020
American Island Market,-74.72815159999999,40.2280519,8,3,704000.0,Open,2020
Ariana Supermarket LLC,-74.21153559999999,40.7378508,26,2,486000.0,Open,2020
Ashely's Supermarket,-74.1849593,40.7518033,17,2,486000.0,Open,2020
Bbg Grocery,-74.0849259,40.70616679999999,21,3,692000.0,Open,2020
Caracol Grocery,-74.0454845,40.7557342,49,1,231000.0,Open,2020
Carniceria El Prado,-74.0321008,40.7685592,55,1,231000.0,Open,2020
